Year,Multi_short,ODA,Share,Full Name,Donor
2023,UNFPA,7.89,0.01%,United Nations Population Fund ,Luxembourg
2023,UNDP,7.46,0.01%,United Nations Development Programme ,Luxembourg
2023,ADF,7.04,0.01%,African Development Fund ,Luxembourg
2023,Global Environment Facility - Least Developed Countries Fund,6.44,0.01%,Global Environment Facility - Least Developed Countries Fund,Luxembourg
2023,CERF,5.95,0.01%,Central Emergency Response Fund,Luxembourg
2023,Joint United Nations Programme on HIV/AIDS ,5.08,0.01%,Joint United Nations Programme on HIV/AIDS ,Luxembourg
2023,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",4.7,0.01%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Luxembourg
2023,United Nations Entity for Gender Equality and the Empowerment of Women,2.81,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Luxembourg
2023,United Nations Office of Co-ordination of Humanitarian Affairs ,2.49,0.0%,United Nations Office of Co-ordination of Humanitarian Affairs ,Luxembourg
2023,IFC,2.43,0.0%,International Finance Corporation ,Luxembourg
2023,WFP,2.43,0.0%,World Food Programme ,Luxembourg
2023,United Nations Office of the High Commissioner for Refugees,2.16,0.0%,United Nations Office of the High Commissioner for Refugees,Luxembourg
2023,IFAD,1.41,0.0%,International Fund for Agricultural Development ,Luxembourg
2023,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,1.13,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Luxembourg
2023,GAVI,1.08,0.0%,Global Alliance for Vaccines and Immunization ,Luxembourg
2023,UN,1.03,0.0%,United Nations,Luxembourg
2023,EIB,0.83,0.0%,European Investment Bank ,Luxembourg
2023,United Nations Mine Action Service ,0.76,0.0%,United Nations Mine Action Service ,Luxembourg
2023,UNCDF,0.65,0.0%,United Nations Capital Development Fund ,Luxembourg
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.6,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Luxembourg
2023,United Nations Peacebuilding Fund,0.43,0.0%,United Nations Peacebuilding Fund,Luxembourg
2023,Organization for Security and Co-operation in Europe,0.37,0.0%,Organization for Security and Co-operation in Europe,Luxembourg
2023,International Organisation of the Francophonie,0.35,0.0%,International Organisation of the Francophonie,Luxembourg
